text,topic,probability,topic_2,probability_2
evolving singlemodal multimodal facial deepfake detection survey survey addresses critical challenge deepfake detection amidst rapid advancements artificial intelligence aigenerated media including video audio text become realistic risk misuse spread misinformation commit identity fraud increases focused facecentric deepfakes work traces evolution traditional singlemodality methods sophisticated multimodal approaches handle audiovisual textvisual scenarios provide comprehensive taxonomies detection techniques discuss evolution generative methods autoencoders gans diffusion models categorize technologies unique attributes knowledge first survey kind also explore challenges adapting detection methods new generative models enhancing reliability robustness deepfake detectors proposing directions future research survey offers detailed roadmap researchers supporting development technologies counter deceptive use ai media creation particularly facial forgery curated list related papers found,4,0.7705433929320715,4,0.7705433929320715
vasttrack vast category visual object tracking paper introduce novel benchmark dubbed vasttrack towards facilitating development general visual tracking via encompassing abundant classes videos vasttrack possesses several attractive properties vast object category particular covers target objects classes largely surpassing object categories existing popular benchmarks eg classes lasot categories vast object classes expect learn general object tracking larger scale compared current benchmarks vasttrack offers sequences million frames makes date largest benchmark regarding number videos thus could benefit training even powerful visual trackers deep learning era rich annotation besides conventional bounding box annotations vasttrack also provides linguistic descriptions videos rich annotations vasttrack enables development visiononly visionlanguage tracking ensure precise annotation videos manually labeled multiple rounds careful inspection refinement understand performance existing trackers provide baselines future comparison extensively assess representative trackers results surprisingly show significant drops compared current datasets due lack abundant categories videos diverse scenarios training efforts required improve general tracking vasttrack evaluation results made publicly available httpsgithubcomhenglanvasttrack,-1,0.0,-1,0.0
clipvis adapting clip openvocabulary video instance segmentation openvocabulary video instance segmentation strives segment track instances belonging open set categories videos visionlanguage model contrastive languageimage pretraining clip shown robust zeroshot classification ability imagelevel openvocabulary tasks paper propose simple encoderdecoder network called clipvis adapt clip openvocabulary video instance segmentation clipvis adopts frozen clip introduces three modules including classagnostic mask generation temporal topkenhanced matching weighted openvocabulary classification given set initial queries classagnostic mask generation introduces pixel decoder transformer decoder clip pretrained image encoder predict query masks corresponding object scores mask iou scores temporal topkenhanced matching performs query matching across frames using k mostly matched frames finally weighted openvocabulary classification first employs mask pooling generate query visual features clip pretrained image encoder second performs weighted classification using object scores mask iou scores clipvis require annotations instance categories identities experiments performed various video instance segmentation datasets demonstrate effectiveness proposed method especially novel categories using convnextb backbone clipvis achieves ap apn scores validation set lvvis dataset outperforms respectively release source code models,7,1.0,7,1.0
image video compression using generative sparse representation fidelity controls propose framework learned image video compression using generative sparse visual representation svr guided fidelitypreserving controls embedding inputs discrete latent space spanned learned visual codebooks svrbased compression transmits integer codeword indices efficient crossplatform robust however highquality hq reconstruction decoder relies intermediate feature inputs encoder via direct connections due prohibitively high transmission costs previous svrbased compression methods remove feature links resulting largely degraded reconstruction quality work treat intermediate features fidelitypreserving control signals guide conditioned generative reconstruction decoder instead discarding directly transferring signals draw lowquality lq fidelitypreserving alternative input sent decoder low bitrate control signals provide complementary fidelity cues improve reconstruction quality determined compression rate lq alternative tuned trade bitrate fidelity perceptual quality framework conveniently used learned image compression lic learned video compression lvc since svr robust input perturbations large portion codeword indices adjacent frames transferring different indices svrbased lic lvc share similar processing pipeline experiments standard image video compression benchmarks demonstrate effectiveness approach,2,1.0,2,1.0
improving interpretable embeddings adhoc video search generative captions multiword concept bank aligning user query video clips crossmodal latent space semantic concepts two mainstream approaches adhoc video search avs however effectiveness existing approaches bottlenecked small sizes available videotext datasets low quality concept banks results failures unseen queries outofvocabulary problem paper addresses two problems constructing new dataset developing multiword concept bank specifically capitalizing generative model construct new dataset consisting million generated text video pairs pretraining tackle outofvocabulary problem develop multiword concept bank based syntax analysis enhance capability stateoftheart interpretable avs method modeling relationships query words also study impact current advanced features method experimental results show integration aboveproposed elements doubles performance avs method msrvtt dataset improves xinfap trecvid avs query sets eight years margin average,-1,0.0,-1,0.0
dataset scaling cartoon research handdrawn cartoon animation employs sketches flatcolor segments create illusion motion recent advancements like clip svd sora show impressive results understanding generating natural video scaling large models extensive datasets effective cartoons empirical experiments argue ineffectiveness stems notable bias handdrawn cartoons diverges distribution natural videos harness success scaling paradigm benefit cartoon research unfortunately sizable cartoon dataset available exploration research propose dataset first largescale cartoon animation dataset comprises million keyframes covering various artistic styles regions years comprehensive semantic annotations including videotext description pairs anime tags content taxonomies etc pioneer benefits largescale cartoon dataset comprehension generation tasks finetuning contemporary foundation models like video clip video mamba svd achieving outstanding performance cartoonrelated tasks motivation introduce largescaling cartoon research foster generalization robustness future cartoon applications dataset code pretrained models publicly available,-1,0.0,-1,0.0
styletalk unified framework controlling speaking styles talking heads individuals unique facial expression head pose styles reflect personalized speaking styles existing oneshot talking head methods capture personalized characteristics therefore fail produce diverse speaking styles final videos address challenge propose oneshot stylecontrollable talking face generation method obtain speaking styles reference speaking videos drive oneshot portrait speak reference speaking styles another piece audio method aims synthesize stylecontrollable coefficients morphable model including facial expressions head movements unified framework specifically proposed framework first leverages style encoder extract desired speaking styles reference videos transform style codes framework uses styleaware decoder synthesize coefficients audio input style codes decoding framework adopts twobranch architecture generates stylized facial expression coefficients stylized head movement coefficients respectively obtaining coefficients image renderer renders expression coefficients specific persons talkinghead video extensive experiments demonstrate method generates visually authentic talking head videos diverse speaking styles one portrait image audio clip,6,1.0,6,1.0
sustechgan image generation object detection adverse conditions autonomous driving autonomous driving significantly benefits datadriven deep neural networks however data autonomous driving typically fits longtailed distribution critical driving data adverse conditions hard collect although generative adversarial networks gans applied augment data autonomous driving generating driving images adverse conditions still challenging work propose novel framework sustechgan customized dual attention modules multiscale generators novel loss function generate driving images improving object detection autonomous driving adverse conditions test sustechgan wellknown gans generate driving images adverse conditions rain night apply generated images retrain object detection networks specifically add generated images training datasets retrain wellknown evaluate improvement retrained object detection adverse conditions experimental results show generated driving images sustechgan significantly improved performance retrained rain night conditions outperforms wellknown gans opensource code video description datasets available page facilitate image generation development autonomous driving adverse conditions,14,1.0,14,1.0
place solution lsvos challenge referring video object segmentation recent transformerbased models dominated referring video object segmentation rvos task due superior performance prior works adopt unified detr framework generate segmentation masks querytoinstance manner work integrate strengths leading rvos models build effective paradigm first obtain binary mask sequences rvos models improve consistency quality masks propose twostage multimodel fusion strategy stage rationally ensembles rvos models based framework design well training strategy leverages different video object segmentation vos models enhance mask coherence object propagation mechanism method achieves jf refyoutubevos validation set jf test set ranks place largescale video object segmentation challenge iccv track code available,-1,0.0,-1,0.0
large model based sequential keyframe extraction video summarization keyframe extraction aims sum videos semantics minimum number frames paper puts forward large model based sequential keyframe extraction video summarization dubbed lmske contains three stages first use large model cut video consecutive shots employ large model generate frames visual feature within shot second develop adaptive clustering algorithm yield candidate keyframes shot candidate keyframe locating nearest cluster center third reduce candidate keyframes via redundancy elimination within shot finally concatenate accordance sequence shots final sequential keyframes evaluate lmske curate benchmark dataset conduct rich experiments whose results exhibit lmske performs much better quite sota competitors average average fidelity average compression ratio,-1,0.0,-1,0.0
enhancing surveillance camera fov quality via semantic line detection classification deep hough transform quality recorded videos images significantly influenced cameras field view fov critical applications like surveillance systems selfdriving cars inadequate fov give rise severe safety security concerns including car accidents thefts due failure detect individuals objects conventional methods establishing correct fov heavily rely human judgment lack automated mechanisms assess video image quality based fov paper introduce innovative approach harnesses semantic line detection classification alongside deep hough transform identify semantic lines thus ensuring suitable fov understanding view parallel lines approach yields effective score public egocart dataset coupled notably high median score line placement metric illustrate method offers straightforward means assessing quality cameras field view achieving classification accuracy metric serve proxy evaluating potential performance video image quality applications,-1,0.0,-1,0.0
audio hallucinations large audiovideo language models large audiovideo language models generate descriptions video audio however sometimes ignore audio content producing audio descriptions solely reliant visual information paper refers audio hallucinations analyzes large audiovideo language models gather sentences inquiring audio information annotate whether contain hallucinations sentence hallucinated also categorize type hallucination results reveal sentences hallucinated distinct trends observed nouns verbs hallucination type based tackle task audio hallucination classification using pretrained audiotext models zeroshot finetuning settings experimental results reveal zeroshot models achieve higher performance random finetuning models achieve outperforming zeroshot models,-1,0.0,-1,0.0
trainingfree action recognition goal inference dynamic frame selection introduce vidtfs trainingfree openvocabulary video goal action inference framework combines frozen vision foundational model vfm large language model llm novel dynamic frame selection module experiments demonstrate proposed frame selection module improves performance framework significantly validate performance proposed vidtfs four widely used video datasets including crosstask coin activitynet covering goal inference action recognition tasks openvocabulary settings without requiring training finetuning results show vidtfs outperforms pretrained instructiontuned multimodal language models directly stack llm vfm downstream video inference tasks vidtfs adaptability shows future potential generalizing new trainingfree video inference tasks,7,0.8623844637579823,7,0.8623844637579823
world model millionlength video language blockwise ringattention enabling longcontext understanding remains key challenge scaling existing sequence models crucial component developing generally intelligent models process operate long temporal horizons potentially consist millions tokens paper aim address challenges providing comprehensive exploration full development process producing context language models videolanguage models setting new benchmarks language retrieval new capabilities long video understanding detail long context data curation process progressive context extension tokens present efficient opensource implementation scalable training long sequences additionally opensource family parameter models capable processing long text documents videos exceeding tokens,-1,0.0,-1,0.0
multimodality transrectal ultrasound video classification identification clinically significant prostate cancer prostate cancer common noncutaneous cancer world recently multimodality transrectal ultrasound trus increasingly become effective tool guidance prostate biopsies aim effectively identifying prostate cancer propose framework classification clinically significant prostate cancer cspca multimodality trus videos framework utilizes two models extract features bmode images shear wave elastography images respectively adaptive spatial fusion module introduced aggregate two modalities features orthogonal regularized loss used mitigate feature redundancy proposed framework evaluated inhouse dataset containing trus videos achieves favorable performance identifying cspca area curve auc furthermore visualized class activation mapping cam images generated proposed framework may provide valuable guidance localization cspca thus facilitating trusguided targeted biopsy code publicly available,3,0.5926701246438673,3,0.5926701246438673
digital video manipulation detection technique based compression algorithms digital images videos play important role everyday life nowadays people access affordable mobile devices equipped advanced integrated cameras powerful image processing applications technological development facilitates generation multimedia content also intentional modification either recreational malicious purposes forensic techniques detect manipulation images videos become essential paper proposes forensic technique analysing compression algorithms used coding presence recompression uses information macroblocks characteristic standard motion vectors vector support machine used create model allows accurately detect video recompressed,4,0.7707704746467376,4,0.7707704746467376
hri align videobased hri study designs realworld settings hri research using autonomous robots realworld settings produce results highest ecological validity study modality many difficulties limit studies feasibility effectiveness propose hri research framework maximize realworld insights offered videobased studies hri framework used design online study using firstperson videos robots realworld encounter surrogates online study n distinguished withinsubjects effects four robot behavioral conditions perceived social intelligence human willingness help robot enter exterior door realworld betweensubjects replication n using two conditions confirmed validity online studys findings sufficiency participant recruitment target based power analysis online study results hri framework offers hri researchers principled way take advantage efficiency videobased study modalities generating directly transferable knowledge realworld hri code data study provided,-1,0.0,-1,0.0
efficient effective weaklysupervised action segmentation via actiontransitionaware boundary alignment weaklysupervised action segmentation task learning partition long video several action segments training videos accompanied transcripts ordered list actions existing methods need infer pseudo segmentation training serial alignment frames transcript timeconsuming hard parallelized training work aim escape inefficient alignment massive redundant frames instead directly localize action transitions pseudo segmentation generation transition refers change action segment next adjacent one transcript true transitions submerged noisy boundaries due intrasegment visual variation propose novel actiontransitionaware boundary alignment atba framework efficiently effectively filter noisy boundaries detect transitions addition boost semantic learning case noise inevitably present pseudo segmentation also introduce videolevel losses utilize trusted videolevel supervision extensive experiments show effectiveness approach performance training speed,7,0.8997988651208043,7,0.8997988651208043
point supervision worth video instance segmentation video instance segmentation vis challenging vision task aims detect segment track objects videos conventional vis methods rely denselyannotated object masks expensive reduce human annotations one point object video frame training obtain highquality mask predictions close fully supervised models proposed training method consists classagnostic proposal generation module provide rich negative samples spatiotemporal pointbased matcher match object queries provided point annotations comprehensive experiments three vis benchmarks demonstrate competitive performance proposed framework nearly matching fully supervised methods,7,1.0,7,1.0
prota probabilistic token aggregation textvideo retrieval textvideo retrieval aims find relevant crossmodal samples given query recent methods focus modeling whole spatialtemporal relations however since video clips contain diverse content captions model aligning asymmetric videotext pairs high risk retrieving many false positive results paper propose probabilistic token aggregation prota handle crossmodal interaction content asymmetry specifically propose dual partialrelated aggregation disentangle reaggregate token representations lowdimension highdimension spaces propose tokenbased probabilistic alignment generate tokenlevel probabilistic representation maintain feature representation diversity addition adaptive contrastive loss proposed learn compact crossmodal distribution space based extensive experiments prota achieves significant improvements msrvtt lsmdc didemo,-1,0.0,-1,0.0
screwmimic bimanual imitation human videos screw space projection bimanual manipulation longstanding challenge robotics due large number degrees freedom strict spatial temporal synchronization required generate meaningful behavior humans learn bimanual manipulation skills watching humans refining abilities play work aim enable robots learn bimanual manipulation behaviors human video demonstrations finetune interaction inspired seminal work psychology biomechanics propose modeling interaction two hands serial kinematic linkage screw motion particular use define new action space bimanual manipulation screw actions introduce screwmimic framework leverages novel action representation facilitate learning human demonstration selfsupervised policy finetuning experiments demonstrate screwmimic able learn several complex bimanual behaviors single human video demonstration outperforms baselines interpret demonstrations finetune directly original space motion arms information video results httpsrobinlabcsutexaseduscrewmimic,5,1.0,5,1.0
spacetime reinforcement network video object segmentation recently video object segmentation vos networks typically use memorybased methods query frame mask predicted spacetime matching memory frames despite methods superior performance suffer two issues challenging data destroy spacetime coherence adjacent video frames pixellevel matching lead undesired mismatching caused noises distractors address aforementioned issues first propose generate auxiliary frame adjacent frames serving implicit shorttemporal reference query one next learn prototype video object prototypelevel matching implemented query memory experiment demonstrated network outperforms stateoftheart method davis achieving jf score attains competitive result youtube vos addition network exhibits high inference speed fps,-1,0.0,-1,0.0
previously recaps story summarization introduce multimodal story summarization leveraging tv episode recaps short video sequences interweaving key story moments previous episodes bring viewers speed propose plotsnap dataset featuring two crime thriller tv shows rich recaps long episodes minutes story summarization labels unlocked matching recap shots corresponding substories episode propose hierarchical model talesumm processes entire episodes creating compact shot dialog representations predicts importance scores video shot dialog utterance enabling interactions local story groups unlike traditional summarization method extracts multiple plot points long videos present thorough evaluation story summarization including promising crossseries generalization talesumm also shows good results classic video summarization benchmarks,-1,0.0,-1,0.0
place solution mose track cvpr pvuw workshop complex video object segmentation complex video object segmentation serves fundamental task wide range downstream applications video editing automatic data annotation present place solution mose track pvuw mitigate problems caused tiny objects similar objects fast movements mose use instance segmentation generate extra pretraining data valid test set mose segmented instances combined objects extracted coco augment training data enhance semantic representation baseline model besides motion blur added training increase robustness image blur induced motion finally apply test time augmentation tta memory strategy inference stage method ranked mose track pvuw mathcalj mathcalf mathcaljmathcalf,-1,0.0,-1,0.0
multiscale temporal difference transformer videotext retrieval currently field videotext retrieval many transformerbased methods usually stack frame features regrade frames tokens use transformers video temporal modeling however commonly neglect inferior ability transformer modeling local temporal information tackle problem propose transformer variant named multiscale temporal difference transformer mstdt mstdt mainly addresses defects traditional transformer limited ability capture local temporal information besides order better model detailed dynamic information make use difference feature frames practically reflects dynamic movement video extract interframe difference feature integrate difference frame feature multiscale temporal transformer general proposed mstdt consists shortterm multiscale temporal difference transformer longterm temporal transformer former focuses modeling local temporal information latter aims modeling global temporal information last propose new loss narrow distance similar samples extensive experiments show backbone clip mstdt attained new stateoftheart result,-1,0.0,-1,0.0
videohallucer evaluating intrinsic extrinsic hallucinations large videolanguage models recent advancements multimodal large language models mllms extended capabilities video understanding yet models often plagued hallucinations irrelevant nonsensical content generated deviating actual video context work introduces videohallucer first comprehensive benchmark hallucination detection large videolanguage models lvlms videohallucer categorizes hallucinations two main types intrinsic extrinsic offering subcategories detailed analysis including objectrelation temporal semantic detail extrinsic factual extrinsic nonfactual hallucinations adopt adversarial binary videoqa method comprehensive evaluation pairs basic hallucinated questions crafted strategically evaluating eleven lvlms videohallucer reveal majority current models exhibit significant issues hallucinations ii scaling datasets parameters improves models ability detect basic visual cues counterfactuals provides limited benefit detecting extrinsic factual hallucinations iii existing models adept detecting facts identifying hallucinations byproduct analyses instruct development selfpep framework achieving average improvement hallucination resistance across model architectures,10,0.6205721243145245,10,0.6205721243145245
exposure completing temporally consistent neural high dynamic range video rendering high dynamic range hdr video rendering low dynamic range ldr videos frames alternate exposure encounters significant challenges due exposure change absence time stamp exposure change absence make existing methods generate flickering hdr results paper propose novel paradigm render hdr frames via completing absent exposure information hence exposure information complete consistent approach involves interpolating neighbor ldr frames time dimension reconstruct ldr frames absent exposures combining interpolated given ldr frames complete set exposure information available time stamp benefits fusing process hdr results reducing noise ghosting artifacts therefore improving temporal consistency extensive experimental evaluations standard benchmarks demonstrate method achieves stateoftheart performance highlighting importance absent exposure completing hdr video rendering code available,-1,0.0,-1,0.0
endtoend video question answering frame scoring mechanisms adaptive sampling video question answering videoqa emerged challenging frontier field multimedia processing requiring intricate interactions visual textual modalities simply uniformly sampling frames indiscriminately aggregating framelevel visual features often falls short capturing nuanced relevant contexts videos well perform videoqa mitigate issues propose novel videoqa framework equipped tailored frame selection strategy effective efficient videoqa propose three framescoring mechanisms consider question relevance interframe similarity evaluate importance frame given question video furthermore design differentiable adaptive frame sampling mechanism facilitate endtoend training frame selector answer generator experimental results across three widely adopted benchmarks demonstrate model consistently outperforms existing videoqa methods establishing new sota across nextqa star tvqa furthermore quantitative qualitative analyses validate effectiveness design choice,12,0.6374067026277794,12,0.6374067026277794
data story towards automatic animated data video creation llmbased multiagent systems creating data stories raw data challenging due humans limited attention spans need specialized skills recent advancements large language models llms offer great opportunities develop systems autonomous agents streamline data storytelling workflow though multiagent systems benefits fully realizing llm potentials decomposed tasks individual agents designing systems also faces challenges task decomposition performance optimization subtasks workflow design better understand issues develop data director llmbased multiagent system designed automate creation animated data videos representative genre data stories data director interprets raw data breaks tasks designs agent roles make informed decisions automatically seamlessly integrates diverse components data videos case study demonstrates data directors effectiveness generating data videos throughout development derived lessons learned addressing challenges guiding advancements autonomous agents data storytelling also shed light future directions global optimization humanintheloop design application advanced multimodal llms,-1,0.0,-1,0.0
continuous perception benchmark humans continuously perceive process visual signals however current video models typically either sample key frames sparsely divide videos chunks densely sample within chunk approach stems fact existing video benchmarks addressed analyzing key frames aggregating information separate chunks anticipate next generation vision models emulate human perception processing visual input continuously holistically facilitate development models propose continuous perception benchmark video question answering task solved focusing solely frames captioning small chunks summarizing using language models extensive experiments demonstrate existing models whether commercial opensource struggle tasks indicating need new technical advancements direction,0,0.9112308016795848,0,0.9112308016795848
vdpi video deblurring pseudoinverse modeling video deblurring challenging task aims recover sharp sequences blur noisy observations imageformation model plays crucial role traditional modelbased methods constraining possible solutions however case deep learningbased methods despite deeplearning models achieving better results traditional modelbased methods remain widely popular due flexibility increasing number scholars combine two achieve better deblurring performance paper proposes introducing knowledge imageformation model deep learning network using pseudoinverse blur use deep network fit blurring estimate pseudoinverse use estimation combined variational deeplearning network deblur video sequence notably experimental results demonstrate modifications significantly improve performance deep learning models video deblurring furthermore experiments different datasets achieved notable performance improvements proving proposed method generalize different scenarios cameras,-1,0.0,-1,0.0
learning keypoints multiagent behavior analysis using selfsupervision study social interactions collective behaviors multiagent video analysis crucial biology selfsupervised keypoint discovery emerged promising solution reduce need manual keypoint annotations existing methods often struggle videos containing multiple interacting agents especially species color address introduce bkindmulti novel approach leverages pretrained video segmentation models guide keypoint discovery multiagent scenarios eliminates need timeconsuming manual annotations new experimental settings organisms extensive evaluations demonstrate improved keypoint regression downstream behavioral classification videos flies mice rats furthermore method generalizes well species including ants bees humans highlighting potential broad applications automated keypoint annotation multiagent behavior analysis code available httpsdanielpkhalilgithubiobkindmulti,-1,0.0,-1,0.0
selfprompting polyp segmentation colonoscopy using hybrid yolosam model early diagnosis treatment polyps colonoscopy essential reducing incidence mortality colorectal cancer crc however variability polyp characteristics presence artifacts colonoscopy images videos pose significant challenges accurate efficient polyp detection segmentation paper presents novel approach polyp segmentation integrating segment anything model sam model method leverages bounding box predictions autonomously generate input prompts sam thereby reducing need manual annotations conducted exhaustive tests five benchmark colonoscopy image datasets two colonoscopy video datasets demonstrating method exceeds stateoftheart models image video segmentation tasks notably approach achieves high segmentation accuracy using bounding box annotations significantly reducing annotation time effort advancement holds promise enhancing efficiency scalability polyp detection clinical settings,19,1.0,19,1.0
shaking fake detecting deepfake videos real time via active probes realtime deepfake type generative ai capable creating nonexisting contents eg swapping ones face another video unfortunately misused produce deepfake videos web conferences video calls identity authentication malicious purposes including financial scams political misinformation deepfake detection countermeasure deepfake attracted considerable attention academic community yet existing works typically rely learning passive features may perform poorly beyond seen datasets paper propose sfake new realtime deepfake detection method innovatively exploits deepfake models inability adapt physical interference specifically sfake actively sends probes trigger mechanical vibrations smartphone resulting controllable feature footage consequently sfake determines whether face swapped deepfake based consistency facial area probe pattern implement sfake evaluate effectiveness selfbuilt dataset compare six detection methods results show sfake outperforms detection methods higher detection accuracy faster process speed lower memory consumption,4,1.0,4,1.0
dressrecon freeform human reconstruction monocular video present method reconstruct timeconsistent human body models monocular videos focusing extremely loose clothing handheld object interactions prior work human reconstruction either limited tight clothing object interactions requires calibrated multiview captures personalized template scans costly collect scale key insight highquality yet flexible reconstruction careful combination generic human priors articulated body shape learned largescale training data videospecific articulated bagofbones deformation fit single video via testtime optimization accomplish learning neural implicit model disentangles body versus clothing deformations separate motion model layers capture subtle geometry clothing leverage imagebased priors human body pose surface normals optical flow optimization resulting neural fields extracted timeconsistent meshes optimized explicit gaussians highfidelity interactive rendering datasets highly challenging clothing deformations object interactions dressrecon yields higherfidelity reconstructions prior art project page,1,1.0,1,1.0
tikguard deep learning transformerbased solution detecting unsuitable tiktok content kids rise shortform videos platforms like tiktok brought new challenges safeguarding young viewers inappropriate content traditional moderation methods often fall short handling vast rapidly changing landscape usergenerated videos increasing risk children encountering harmful material paper introduces tikguard transformerbased deep learning approach aimed detecting flagging content unsuitable children tiktok using specially curated dataset tikharm leveraging advanced video classification techniques tikguard achieves accuracy showing notable improvement existing methods similar contexts direct comparisons limited uniqueness tikharm dataset tikguards performance highlights potential enhancing content moderation contributing safer online experience minors study underscores effectiveness transformer models video classification sets foundation future research area,-1,0.0,-1,0.0
solution temporal action localisation task perception test challenge report presents method temporal action localisation tal focuses identifying classifying actions within specific time intervals throughout video sequence employ data augmentation technique expanding training dataset using overlapping labels dataset enhancing models ability generalize across various action classes feature extraction utilize stateoftheart models including umt video features beats cavmae audio features approach involves training multimodal video audio unimodal video models followed combining predictions using weighted box fusion wbf method fusion strategy ensures robust action localisation overall approach achieves score securing first place competition,-1,0.0,-1,0.0
simpler better point tracking pseudolabelling real videos stateoftheart point trackers trained synthetic data due difficulty annotating real videos task however result suboptimal performance due statistical gap synthetic real videos order understand issues better introduce comprising new tracking model new semisupervised training recipe allows real videos without annotations used training generating pseudolabels using offtheshelf teachers new model eliminates simplifies components previous trackers resulting simpler often smaller architecture training scheme much simpler prior work achieves better results using times less data study scaling behaviour understand impact using real unsupervised data point tracking model available online offline variants reliably tracks visible occluded points,7,0.8289041679795414,7,0.8289041679795414
pseudo dataset generation outofdomain multicamera view recommendation multicamera systems indispensable movies tv shows media selecting appropriate camera every timestamp decisive impact production quality audience preferences learningbased view recommendation frameworks assist professionals decisionmaking however often struggle outside training domains scarcity labeled multicamera view recommendation datasets exacerbates issue based insight many videos edited original multicamera videos propose transforming regular videos pseudolabeled multicamera view recommendation datasets promisingly training model pseudolabeled datasets stemming videos target domain achieve relative improvement models accuracy target domain bridge accuracy gap indomain neverbeforeseen domains,-1,0.0,-1,0.0
zeroshot action recognition surveillance videos growing demand surveillance public spaces presents significant challenges due shortage human resources current aibased video surveillance systems heavily rely core computer vision models require extensive finetuning particularly difficult surveillance settings due limited datasets difficult setting viewpoint low quality etc work propose leveraging large visionlanguage models lvlms known strong zero fewshot generalization tackle video understanding tasks surveillance specifically explore stateoftheart lvlm improved tokenlevel sampling method selfreflective sampling selfres experiments ucfcrime dataset show represents significant leap zeroshot performance boost baseline selfres additionally increases zeroshot action recognition performance results highlight potential lvlms paired improved sampling techniques advancing surveillance video analysis diverse scenarios,-1,0.0,-1,0.0
dycoke dynamic compression tokens fast video large language models video large language models vllms significantly advanced recently processing complex video content yet inference efficiency remains constrained high computational cost stemming thousands visual tokens generated video inputs empirically observe unlike single image inputs vllms typically attend visual tokens different frames different decoding iterations making oneshot pruning strategy prone removing important tokens mistake motivated present dycoke trainingfree token compression method optimize token representation accelerate vllms dycoke incorporates plugandplay temporal compression module minimize temporal redundancy merging redundant tokens across frames applies dynamic kv cache reduction prune spatially redundant tokens selectively ensures highquality inference dynamically retaining critical tokens decoding step extensive experimental results demonstrate dycoke outperform prior sota counterparts achieving inference speedup memory reduction baseline vllm still improving performance training,-1,0.0,-1,0.0
mufm mambaenhanced feedback model micro video popularity prediction surge microvideos transforming concept popularity researchers delve vast multimodal datasets growing interest understanding origins popularity forces driving rapid expansion recent studies suggest virality short videos tied inherent multimodal content also heavily influenced strength platform recommendations driven audience feedback paper introduce framework capturing longterm dependencies user feedback dynamic event interactions based mamba hawkes process experiments largescale opensource multimodal dataset show model significantly outperforms stateoftheart approaches across various metrics believe models capability map relationships within user feedback behavior sequences contribute evolution nextgeneration recommendation algorithms platform applications also enhance understanding micro video dissemination broader societal impact,-1,0.0,-1,0.0
advanced learningbased inter prediction future video coding fourth generation audio video coding standard inter prediction filter interpf reduces discontinuities prediction adjacent reconstructed pixels inter prediction paper proposes low complexity learningbased inter prediction llip method replace traditional interpf llip enhances filtering process leveraging lightweight neural network model parameters exported efficient inference specifically extract pixels coordinates utilized traditional interpf form training dataset subsequently export weights biases trained neural network model implement inference process without thirdparty dependency enabling seamless integration video codec without relying libtorch thus achieving faster inference speed ultimately replace traditional handcraft filtering parameters interpf learned optimal filtering parameters practical solution makes combination deep learning encoding tools traditional video encoding schemes efficient experimental results show approach achieves coding gain u v components random access ra configuration average,2,1.0,2,1.0
hyperseg towards universal visual segmentation large language model paper aims address universal segmentation image video perception strong reasoning ability empowered visual large language models vllms despite significant progress current unified segmentation methods limitations adaptation image video scenarios well complex reasoning segmentation make difficult handle various challenging instructions achieve accurate understanding finegrained visionlanguage correlations propose hyperseg first vllmbased universal segmentation model pixellevel image video perception encompassing generic segmentation tasks complex reasoning perception tasks requiring powerful reasoning abilities world knowledge besides fully leverage recognition capabilities vllms finegrained visual information hyperseg incorporates hybrid entity recognition finegrained visual perceiver modules various segmentation tasks combined temporal adapter hyperseg achieves comprehensive understanding temporal information experimental results validate effectiveness insights resolving universal image video segmentation tasks including complex reasoning perception tasks code available,-1,0.0,-1,0.0
towards universal soccer video understanding globally celebrated sport soccer attracted widespread interest fans world paper aims develop comprehensive multimodal framework soccer video understanding specifically make following contributions paper introduce largest multimodal soccer dataset date featuring videos detailed annotations complete matches automated annotation pipeline ii present advanced soccerspecific visual encoder matchvision leverages spatiotemporal information across soccer videos excels various downstream tasks iii conduct extensive experiments ablation studies event classification commentary generation multiview foul recognition matchvision demonstrates stateoftheart performance substantially outperforming existing models highlights superiority proposed data model believe work offer standard paradigm sports understanding research,-1,0.0,-1,0.0
